0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
9.0,2603,-6.083735345446074,54.59339679271905,6.046077858607258,-5.238792086698905,0.3224909124755706,-1.9738286681904975,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
9.5,2603,-3.0606964161424455,51.974000749369594,5.622134925690723,-5.691361777055519,0.22150330434616564,-1.9876962258262025,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
10.0,2603,-0.2496289532970839,49.128319860841835,5.178400384250239,-6.097882375087025,0.11757428795528613,-1.9965410806722228,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
10.5,2603,2.3395712388280354,46.07937867329832,4.718101354958158,-6.460612943393373,0.010162192868817652,-1.9999741822923858,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
11.0,2603,4.698621916307115,42.849072201601636,4.243465827169294,-6.78181375250356,-0.10141462755568045,-1.9974271133930628,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
11.5,2603,6.8203548298917624,39.45816532534985,3.755750148298669,-7.0635926286525414,-0.21800357347175306,-1.988083107406113,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
12.0,2603,8.698229904041098,35.92636901102358,3.255248246403154,-7.307760180403378,-0.34064918271886,-1.9707760233758103,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
12.5,2603,10.325854027242674,32.27248892082189,2.7412721965880245,-7.515678728113215,-0.47062804195321495,-1.9438387911880146,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
13.0,2603,11.696490125536686,28.514649556765285,2.212094167944295,-7.688084247206636,-0.6094795776269148,-1.9048712934095358,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
13.5,2603,12.802537209508833,24.670607433161965,1.664841293120355,-7.824851657937124,-0.7590111975003484,-1.85037888068068,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
14.0,2603,13.63495785606901,20.758181604193403,1.0953416553625306,-7.924659403282117,-0.9212223760160769,-1.775204026000193,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
14.5,2603,14.182628683750275,16.795851902552343,0.4979426050197974,-7.984488284298882,-1.0980108238138775,-1.6716375895473188,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
15.0,2603,14.431599986260174,12.803607760402901,-0.1346083574728383,-7.99886745671526,-1.290333214557148,-1.528083831277138,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
15.5,2603,14.364295807523755,8.804174032045271,-0.8109425111271268,-7.958792134717857,-1.4960781535678298,-1.327309368013755,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
16.0,2603,13.958824551960191,4.8247779646863425,-1.5397830863466853,-7.850418335795913,-1.7051892401730173,-1.0451457578721586,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
16.5,2603,13.188933008786849,0.8995687967883859,-2.326068102045617,-7.654371769429931,-1.8902701098555956,-0.6533597108687637,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
17.0,2603,12.02589895776404,-2.9276170879265795,-3.16271897826846,-7.348279299570784,-1.9953640646091653,-0.13609647191015306,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
17.5,2603,10.44453946862981,-6.6017567377119715,-4.020677816988442,-6.916223672783946,-1.9432461673286952,0.47306905749830813,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
18.0,2603,8.434200560135588,-10.059868574103945,-4.850586929983732,-6.36174554934972,-1.690597284938051,1.0685882369556994,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
18.5,2603,6.008907095143723,-13.240741348778805,-5.4930601713991685,-5.595437429814803,-1.284946482830874,1.5326162390698352,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
19.0,2603,3.2623770094441387,-16.038460063686205,-5.906315198718876,-4.684822098077528,-0.8265100546394154,1.8212306634745505,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
19.5,2603,0.30921941008470055,-18.380871112724968,-6.1056429689865315,-3.7048892228252863,-0.3986555405353101,1.9598657505044832,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
20.0,2603,-2.743602074408565,-20.23331572413761,-6.122463480997541,-2.7050306976450047,-0.39865554053531,1.9598657505044828,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
20.5,2603,-5.804833814907336,-21.585831072960115,-5.988094920183375,-1.7140992722351887,0.2687371216283322,1.981862850819632,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
21.0,2603,-8.798881274999022,-22.44288070907771,-5.728402444662411,-0.7484079042724252,0.5193849510419292,1.931382735925527,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
21.5,2603,-11.663082497330228,-22.817084661213922,-5.363395756821681,0.18259699250929418,0.73001337568146,1.8620097935634388,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
22.0,2603,-14.344780375741069,-22.725786164959274,-4.908253229922032,1.073015590814273,0.9102850537992968,1.7808371966099574,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
22.5,2603,-16.798906990702086,-22.189278369552138,-4.3744823040708685,1.9186447049748439,1.067541851702326,1.6912582283211421,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
23.0,2603,-18.98614814273752,-21.229956017064715,-3.7708792449060664,2.7159296897618974,1.2072061183296041,1.5945699695741073,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
23.5,2603,-20.871587765190554,-19.871991172183765,-3.1042613793686793,3.461329328443308,1.3332357310747742,1.490799277362822,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
24.0,2603,-22.423718454874894,-18.141326507962113,-2.3800244807494817,4.150880569960896,1.4484737972383948,1.3791024830351752,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
24.5,2603,-23.613730695249636,-16.065886222981664,-1.6025896209525428,4.779844033742787,1.554869719593878,1.2579269275637814,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
25.0,2603,-24.415025505725907,-13.67596420611027,-0.7758023332523712,5.342358727681882,1.653574575400343,1.12502938787819,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
25.5,2603,-24.802926672352093,-11.00478484226933,0.09664959841760468,5.831058663148757,1.7449038633399518,0.9773998709337497,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
26.0,2603,-24.75460187314329,-8.089255510694953,1.0107172554510182,6.236620395028684,1.828135314066827,0.8111234637598541,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
26.5,2603,-24.24924324541778,-4.970945313180611,1.9612533451369059,6.547234532190311,1.9010721793717753,0.621228274323254,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
27.0,2603,-23.26861657284933,-1.6973280470854553,2.940881949394367,6.748052354408803,1.9592572085149227,0.40163564443698524,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
27.5,2603,-21.798175598152145,1.6766981301189463,3.9382320370014714,6.820804005593512,1.9947001752142084,0.14550330236941805,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
28.0,2603,-19.82905957965141,5.087100132915703,4.724436071375572,6.455982017283301,1.994109562871171,-0.15338530329124586,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
28.5,2603,-17.466841543963625,8.315091141557353,5.40728137299924,5.895872128295816,1.9372636429501464,-0.49700058119033086,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
29.0,2603,-14.763200857464005,11.263027205705262,6.046835863610835,5.237917146972621,1.8058194455744543,-0.8596604736668828,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
29.5,2603,-11.739782925658588,13.881985779191572,6.62490278532113,4.484491396473441,1.5900908266551004,-1.2130998157560242,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
30.0,2603,-8.427331532998023,16.124231477428292,7.121561038100874,3.6446355621109223,1.2914669165888122,-1.527125798143881,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
30.5,2603,-4.866551013947586,17.946549258483753,7.518256035492463,2.734195710767819,0.9264010126173096,-1.7725070278624069,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
31.0,2603,-1.107422996201354,19.313647113867663,7.77997348624794,1.7690511744572959,0.5234349015109524,-1.9302890726210464,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
31.5,2603,2.782563746922616,20.19817270109631,7.837218345419196,0.7706910059316967,0.11448971834251391,-1.9967203370511983,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
32.0,2603,6.701172919632214,20.58351820406216,7.70074416594349,-0.2199526223910382,-0.2729483589514121,-1.9812872566454698,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
32.5,2603,10.551545002603959,20.47354189286664,7.391176398860639,-1.1708300054343717,-0.6191355341657016,-1.9017547660866667,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
33.0,2603,14.247133202034279,19.88812689014945,6.933063052818094,-2.059723791090286,-0.9162266920850921,-1.7777875713118287,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
33.5,2603,17.713664728443327,18.85826499460431,6.350706813083888,-2.87265749690069,-1.164712479468411,-1.6258674116208078,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
34.0,2603,20.88901813498527,17.42193624615396,5.666065745428078,-3.6015378769899833,-1.3692821353116198,-1.4577607601785865,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
34.5,2603,23.72205100769931,15.62116730765897,4.8981052719522165,-4.242035114438147,-1.5359209469517234,-1.280994474896329,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
35.0,2603,26.17110364367542,13.500149750439896,4.062923553392317,-4.792009201994401,-1.6703634371197982,-1.0999481751125069,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
35.5,2603,28.202565420371577,11.104145149442695,3.174198888762882,-5.250450551001335,-1.7774493292588707,-0.9168826980138685,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
36.0,2603,29.789664864753018,8.478919873942028,2.2437234959905106,-5.616804946969366,-1.8609507855447431,-0.7327087919360626,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
36.5,2603,30.911526612748272,5.670517400457344,1.2819236022026541,-5.890558420572292,-1.923599787575713,-0.5475069472058527,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
37.0,2603,31.5524884138496,2.725238190171198,0.29833626319201934,-6.070991085403189,-1.9671746780212696,-0.3608653296617927,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
37.5,2603,31.70165654544561,-0.31025735253039644,-0.697954452857476,-6.15704228593859,-1.9925814320989907,-0.17210240107080232,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
38.0,2603,31.35267931901687,-3.3887784954996913,-1.6979065656999284,-6.147255967840577,-1.9999042256849047,0.019572636196025298,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
38.5,2603,30.503726036166906,-6.46240647941998,-2.692115986200614,-6.039796076775625,-1.9884188410013708,0.2149197821299044,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
39.0,2603,29.1576680430666,-9.482304517807792,-3.6704026865157084,-5.832539877865667,-1.9565734006301896,0.4145123978199152,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
39.5,2603,27.322466699808746,-12.398574456740626,-4.621378616892739,-5.523274975486588,-1.9019518607540609,0.6185298047581581,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
40.0,2603,25.011777391362376,-15.160211944483919,-5.532005169835604,-5.110044675199455,-1.821253105885731,0.8264606005742673,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
40.5,2603,22.245774806444572,-17.715234282083646,-6.38717937397746,-4.591703975880616,-1.7103484082837122,1.0366813986376777,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
41.0,2603,19.052185119455842,-20.011086270023952,-6.99916339420861,-3.8744950356362833,-1.564525804558136,1.245896868473357,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
41.5,2603,15.552603422351538,-21.948333787842095,-7.402731532934747,-3.033078609481393,-1.379082880768424,1.4484924604468832,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
42.0,2603,11.851237655884164,-23.464873092582792,-7.70808300334242,-2.1413678837564825,-1.1563251314146374,1.631843188072592,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
42.5,2603,7.997196154212954,-24.535557034461032,-7.907912356266807,-1.2103396901708057,-0.9016506629527608,1.7852243786137492,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
43.0,2603,4.043239976079551,-25.140726879546435,-7.996012225933626,-0.2525638191031578,-0.6197939814268387,1.9015402758256443,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
43.5,2603,0.04523386311273825,-25.267008789098014,-7.967724129517516,0.7178942790580843,-0.31756796966713563,1.9746266950088296,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
44.0,2603,-3.93862820164602,-24.90806164956897,-7.82037502234893,1.68574449719433,-0.0035804626502964256,1.9999967950692343,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0,2601,0,0,0,0,0,0,0,1,False
